Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness
NA,740.214,268.2545976,NA,1.4366523,0.717981054,39668,223.4447186,0.758120022,0.988529797,NA,0.832957648
39215,744.67,285.5908605,175.0477875,1.631502258,0.790135634,NA,223.4504168,0.799197033,0.989952793,0.888657411,0.782414452
NA,734.13,275.3988576,181.8888427,1.514105282,0.750864702,39649,223.5073903,0.750148175,0.989558375,0.914824059,0.811577042
39236,738.237,273.1857743,183.2224199,1.491006256,0.741739584,NA,223.5102386,0.792582418,0.987839573,0.904696633,0.81816207
39241,753.171,287.3168887,NA,1.649017634,0.795143244,39756,223.5244796,0.80902606,0.98704598,NA,0.777971948
NA,750.376,281.9757339,NA,1.58057791,0.774413354,NA,223.5244796,0.802015206,0.986202563,0.875774025,0.792708211
NA,735.218,270.978471,185.0092298,1.464675418,0.730656619,NA,223.5415675,NA,0.98856452,0.912397459,0.824942169
39247,771.589,NA,182.2915835,1.509479053,0.749079416,NA,223.5415675,NA,0.981567627,0.828407981,0.812390028
39255,754.365,NA,171.3107425,1.712267424,0.811738605,39769,223.5643494,0.716397482,0.98707536,0.866845672,0.762160362
39266,742.046,269.8232313,NA,1.450894594,0.724542673,NA,223.5956707,0.696650344,0.989940754,0.896117316,0.828674646
39300,747.155,280.1877171,179.0045072,1.565255096,0.769311804,39731,223.6924543,0.698095779,0.989152048,NA,0.798366383
39316,734.754,270.1187574,NA,1.455045402,0.726407943,39728,223.737985,NA,0.98962948,NA,0.828294885
39319,743.387,264.1196166,189.9788051,1.390258332,0.694709129,NA,223.746521,0.752516746,0.987170475,0.894092401,0.847140867
39320,736.459,271.2158665,185.2215123,1.464278437,0.730483614,39800,223.7493663,0.767144669,0.987939698,0.911016463,0.824986271
39330,739.666,NA,183.8340801,1.483169982,0.738520015,39753,223.7778168,0.787072243,0.989359294,NA,0.820729567
39344,764.8,294.0574599,170.8502168,1.721141859,0.81389668,NA,223.8176415,0.727662801,0.988468206,NA,0.761135737
NA,834.349,NA,NA,1.454769592,0.726284644,NA,223.8204859,NA,0.969255783,NA,0.825249937
39367,733.025,260.7615274,192.522146,1.354449515,0.674464449,39822,223.8830524,0.798908191,0.988574155,0.920671312,0.858573942
39373,745.525,287.8294568,174.8563959,1.646090526,0.794319675,NA,223.900113,0.74381305,0.990515723,NA,0.777891587
39374,740.919,272.9861883,184.310568,1.48112065,0.737667251,NA,223.9029563,0.745776195,0.988303213,NA,0.820198845
NA,746.118,271.9917683,184.9159144,1.470894321,0.733343321,NA,223.9057996,0.79091676,0.987634193,NA,0.823208
39389,745.439,278.276302,NA,1.537146272,0.759458137,39790,223.9456015,0.801762742,0.989922091,0.890759778,0.804759873
39392,746.64,265.9159705,NA,1.405886719,0.702893747,NA,223.9541296,NA,0.988854303,NA,0.842198869
39395,735.469,276.9184076,182.2438612,1.519493748,0.75291836,NA,223.9626573,0.755112994,0.991443312,0.915213094,0.808767677
39407,742.093,268.9489968,NA,1.437913846,0.718572595,NA,223.996765,0.721277569,0.988610421,NA,0.832859641
39415,739.942,271.5517826,NA,1.466943142,0.731641429,NA,224.0195006,0.728652506,0.989655259,0.904640521,0.824960523
39419,742.776,274.0830961,NA,1.484846948,0.739214478,NA,224.0308675,0.817143449,0.98601731,NA,0.817383015
NA,729.778,NA,NA,1.436335054,0.717831975,39773,224.0365508,0.777534517,0.991149775,NA,0.833651355
39428,744.798,275.5565663,NA,1.505745764,0.747623561,NA,224.056441,0.715312046,0.988542058,0.893177159,0.81310507
39434,728.011,NA,189.8956657,1.400560046,0.700145607,39831,224.0734884,0.723294204,0.990032889,0.934985366,0.842507334
39435,735.516,275.860289,NA,1.512473227,0.750237238,NA,224.0763295,0.770877316,0.989809493,NA,0.812281936
NA,754.844,275.0376296,183.4299529,1.499415037,0.745123284,39918,224.1217823,0.761602317,0.988301017,NA,0.814876795
NA,742.1,278.3846023,NA,1.540386604,0.760628267,39878,224.1217823,0.799898621,0.989292342,0.900208309,0.805079665
39461,737.832,NA,NA,1.583307838,0.775303287,39855,224.1501855,NA,0.990114164,NA,0.793204726
39463,756.557,293.6881473,171.4977095,1.712490203,0.811793262,39969,224.1558658,0.72877193,0.987340189,NA,0.763244509
NA,732.103,258.9186658,NA,1.326914105,0.657300852,NA,224.2013024,NA,0.989944835,NA,0.865914019
39480,750.41,NA,177.4917944,1.607118807,0.782833264,NA,224.2041419,0.805714286,0.986235667,0.881028145,0.785990628
39489,747.39,281.8853085,NA,1.575121992,0.772617776,NA,224.2296956,NA,0.988881376,0.888364989,0.795464286
39491,777.711,300.8232975,168.0698123,1.789871086,0.829370194,NA,224.2353738,0.684751699,0.982363184,0.820486636,0.745405611
NA,790.356,274.5507126,NA,1.493370985,0.742698496,NA,224.2495687,NA,0.980511904,0.794543116,0.816787422
NA,740.197,NA,NA,1.548950682,0.76367714,NA,224.2552464,0.795048309,0.98866111,0.905921003,0.802330748
NA,745.166,274.9432,NA,1.499376974,0.74510813,NA,224.3403948,NA,0.987681467,NA,0.815951785
39530,742.108,278.3444836,181.3849342,1.534551284,0.758514388,39940,224.3460702,0.740900401,0.989734602,NA,0.806001496
39531,753.465,281.0787029,179.896439,1.562447286,0.768356923,39966,224.3489078,0.699106906,0.989115748,NA,0.798171137
NA,740.965,271.6813175,185.789843,1.462304468,0.729620647,39952,224.3801196,0.785342602,0.989737685,NA,0.82589455
39543,749.657,279.3037986,181.2005717,1.541406829,0.760994788,NA,224.3829568,0.787207358,0.98601137,NA,0.803365217
39546,744.512,268.3643429,188.342414,1.424874712,0.712358179,NA,224.3914683,NA,0.988106541,0.89653866,0.836144869
39556,743.508,289.969163,NA,1.663552105,0.79915626,NA,224.4198374,0.765047192,0.989617473,NA,0.773943805
39572,744.104,273.2721788,NA,1.474729456,0.734978438,40306,224.4652206,0.726145038,0.981789312,NA,0.821397998
NA,756.026,NA,NA,1.515126264,0.751255935,NA,224.4822369,0.710926694,0.988757869,NA,0.811563674
39587,748.802,271.0877328,187.280187,1.447498196,0.723000843,NA,224.507759,NA,0.989130978,NA,0.828173804
39595,753.122,NA,176.449452,1.623034375,0.787644559,NA,224.5304429,0.804090004,0.989207285,NA,0.784020108
39595,736.146,NA,184.9327727,1.479906971,0.737160079,NA,224.5304429,0.779766828,0.990494059,NA,0.820402426
NA,736.956,276.151578,183.0653099,1.508486661,0.748693747,NA,224.5446191,NA,0.990966192,0.91626676,0.813120898
39610,747.285,NA,176.4712709,1.625017015,0.788232013,NA,224.5729689,NA,0.989260739,NA,0.783115021
NA,769.466,284.2134329,179.99725,1.57898764,0.773892337,40781,224.6041496,0.687912355,0.971555381,0.84092338,0.790265778
39631,740.396,268.2960268,NA,1.421934859,0.710925728,NA,224.6324919,0.761183136,0.98946396,0.908482921,0.837256125
NA,755.253,288.96019,175.0510139,1.650719888,0.795619786,NA,224.6551631,0.680147563,0.986388294,NA,0.777460602
39642,748.914,278.4701824,182.1280998,1.528979783,0.756467846,NA,224.6636642,NA,0.986561147,0.88818109,0.80677817
39645,741.562,272.8872,NA,1.468670371,0.732387575,NA,224.6721651,0.789237936,0.988530108,0.90594817,0.823315146
39654,799.719,278.5114445,NA,1.532414139,0.757732656,40462,224.6976656,0.703035246,0.980030646,0.779151727,0.806780727
NA,749.138,NA,183.58117,1.502645096,0.746403968,NA,224.8364509,0.72593798,0.988940643,0.88901591,0.815046092
NA,748.993,270.6895485,187.6197853,1.44275588,0.720824185,40330,224.8619328,0.808732486,0.98467642,NA,0.830700461
39712,744.546,276.4276649,184.1283399,1.501277126,0.74586286,NA,224.8619328,0.808140008,0.989288028,NA,0.813456688
39728,760.568,282.0889342,NA,1.568199995,0.77030654,40293,224.9072267,0.695944644,0.985977713,NA,0.797291916
NA,739.915,276.842065,184.0541459,1.504133817,0.74699072,NA,224.9157183,0.789096326,0.990452211,NA,0.812433321
NA,731.257,269.916905,NA,1.436106195,0.717724349,NA,224.9779803,0.795266769,0.990186066,NA,0.833508299
39758,768.26,283.8252744,179.8064351,1.578504542,0.773733679,40475,224.9921284,0.673407859,0.982285361,0.846482433,0.792713506
NA,765.885,290.020625,175.4467657,1.65304059,0.796266633,NA,225.0373961,NA,0.986923401,NA,0.775935836
39775,753.771,273.8009306,186.2738571,1.46988383,0.732909753,NA,225.0402251,0.694881202,0.986874752,NA,0.821911834
39782,755.108,286.5736887,NA,1.614623289,0.785123283,NA,225.0600266,0.800442656,0.987464939,NA,0.785347837
NA,731.059,263.8930741,192.2506944,1.372650824,0.685027304,NA,225.071341,NA,0.989652256,0.935481679,0.852888397
NA,746.535,274.5095337,185.3600269,1.480953247,0.737597392,NA,225.0798264,0.732398255,0.988448353,NA,0.81993446
NA,759.848,282.4563606,180.095131,1.568373109,0.770364801,NA,225.1024526,0.700750106,0.983297507,0.866177204,0.79694595
39802,750.551,279.3769561,183.5040179,1.522456889,0.754036038,NA,225.1165928,0.796693288,0.977263799,0.887880143,0.80578082
39812,751.526,284.4449973,NA,1.591145202,0.777827236,NA,225.1448706,0.795603517,0.989831183,0.885800333,0.791523397
39822,749.984,279.064832,NA,1.531307959,0.75732643,40271,225.1731448,0.700425652,0.988850538,NA,0.806884706
NA,742.158,281.4782643,181.0254325,1.55491005,0.765762037,NA,225.2579462,0.771159875,0.988834301,NA,0.80026764
39861,758.014,277.8342398,183.7648954,1.511900514,0.750016444,NA,225.2833804,0.681151743,0.988518004,NA,0.810855352
39876,753.637,281.1481581,NA,1.549749607,0.763958374,NA,225.3257644,0.750988738,0.983330045,0.882260889,0.801448481
39882,773.165,297.0555479,171.3736421,1.733379441,0.816809323,NA,225.3427157,0.662337662,0.987740545,0.838382919,0.758587804
39887,764.323,NA,183.2211903,1.523475869,0.754418503,NA,225.3568409,NA,0.987399743,0.858000182,0.807345569
NA,742.199,278.3161569,182.9145475,1.521563816,0.753700038,NA,225.3681403,0.794135213,0.989630107,0.910005585,0.809755865
39900,756.421,292.0864695,175.1400879,1.667730518,0.800286914,40361,225.3935621,0.663010967,0.988578083,0.876305636,0.771667248
39911,743.694,288.3252975,176.6128556,1.632527238,0.790434007,NA,225.4246292,NA,0.992070594,NA,0.781841313
39923,752.984,274.9605285,185.8182827,1.479728068,0.737085184,NA,225.4585158,0.744082454,0.985655738,0.884833459,0.81996684
39935,736.112,266.5975969,191.3559986,1.393202193,0.696279345,40353,225.4923973,0.787206781,0.989641415,NA,0.845815566
NA,743.299,277.6154851,183.5212157,1.512716031,0.750330749,NA,225.4952205,0.769227806,0.987952403,NA,0.812257358
NA,754.976,269.4805753,189.2457042,1.423971955,0.711919558,40487,225.5149821,0.737826954,0.986563588,NA,0.836850603
39954,765.008,283.6796592,NA,1.57121547,0.771318006,NA,225.5460325,0.731115503,0.981284999,NA,0.795072982
39961,748.391,278.4865578,183.3672582,1.518736553,0.752631434,NA,225.5657896,NA,0.990040384,NA,0.809970116
39964,741.289,NA,191.7139511,1.390396866,0.694783325,40511,225.5742564,0.76383792,0.986497495,NA,0.846246794
39964,738.327,261.7453629,195.9004504,1.336114145,0.663203581,NA,225.5742564,0.780242093,0.987960743,NA,0.861808033
39981,746.035,277.1788318,184.0560693,1.505947796,0.747702696,NA,225.622229,NA,0.987941387,0.902703468,0.813995165
NA,741.018,278.5575553,NA,1.518069213,0.752378109,40423,225.6532647,0.760188564,0.989337753,NA,0.810077704
NA,739.199,269.1613974,NA,1.419972681,0.709963077,NA,225.6899377,0.722268361,0.988729888,0.920028747,0.838492963
40011,748.892,274.6989817,NA,1.47532798,0.735232144,NA,225.7068617,0.707608234,0.987779588,0.896501225,0.821651614
40029,750.006,281.3352814,182.1284354,1.544708166,0.762174636,NA,225.7576261,0.791086957,0.988126389,NA,0.80245046
NA,741.078,279.0221731,NA,1.52185318,0.753808986,NA,225.7942821,NA,0.991359461,NA,0.80923419
40066,761.588,NA,178.2415104,1.614588264,0.785112684,NA,225.8619392,0.667766667,0.988088486,NA,0.784824239
40079,757.652,NA,191.5959774,1.40625404,0.703081711,40819,225.8985784,0.685732373,0.981871187,0.877378915,0.838423279
40102,750.315,280.0596619,NA,1.529879581,0.756800253,40594,225.9633869,0.709820164,0.987879982,NA,0.806840176
40120,762.206,281.6828655,NA,1.546615268,0.76285194,NA,226.0140937,0.717761557,0.982899701,0.867812821,0.802370756
40124,747.872,NA,NA,1.53891999,0.760099791,40594,226.0253603,0.744111865,0.988421934,NA,0.804278954
40130,746.638,NA,189.189184,1.43543104,0.717406451,NA,226.0422592,NA,0.987523685,NA,0.832359618
40138,738.551,267.3513785,NA,1.394158707,0.69678664,NA,226.064789,0.786664837,0.991355463,NA,0.84557181
40143,754.065,292.7986201,175.1340193,1.671854624,0.801393023,40550,226.0788691,NA,0.989963009,0.887160348,0.772130924
40149,762.033,285.2186523,NA,1.580514062,0.774392473,NA,226.095764,NA,0.986801357,0.868834462,0.792710302
40154,762.716,284.7784558,NA,1.574686419,0.77247344,NA,226.1098421,0.718151414,0.985132483,NA,0.79398507
NA,760.511,278.4493429,184.9811308,1.505285116,0.747442975,NA,226.1211039,0.687955048,0.986998304,0.872511057,0.812072679
40160,758.673,286.042907,179.1858678,1.596347471,0.779477654,40688,226.1267346,0.745692216,0.987023201,NA,0.790534319
40163,772.111,300.7773164,171.1398938,1.757493883,0.822343041,40693,226.1351804,NA,0.986975647,NA,0.751835887
NA,754.25,276.6234307,NA,1.493591044,0.742787436,NA,226.146441,0.735659341,0.986322562,NA,0.817524533
40168,751.61,289.8910542,NA,1.633570391,0.790736978,40679,226.1492561,0.808209256,0.987438236,NA,0.780118092
40176,759.93,281.0137131,182.8070817,1.53721459,0.759482903,NA,226.1717753,0.725879887,0.987683457,0.874237397,0.804842486
NA,782.791,271.3136861,NA,1.432214513,0.715883809,40985,226.1745901,NA,0.98028547,NA,0.833627648
40178,764.427,282.947464,181.8921939,1.555577828,0.765993817,40883,226.1774048,0.780064459,0.982755669,NA,0.799361838
40184,753.08,NA,NA,1.512476624,0.750238546,NA,226.1942923,NA,0.987540242,0.890391082,0.811982974
40195,747.127,277.6128862,184.7440744,1.502688988,0.746421299,NA,226.2252495,NA,0.989342325,NA,0.814894627
40209,747.442,276.4890351,NA,1.486077209,0.739722045,NA,226.2646434,NA,0.988421829,NA,0.818349427
40219,756.289,275.0865184,186.4543659,1.475355737,0.735243901,NA,226.2927777,NA,0.987939081,NA,0.82262402
NA,758.276,269.2926818,NA,1.413426928,0.706713026,NA,226.3096566,0.720335948,0.987868071,0.879126347,0.840385469
40232,746.036,NA,188.9822626,1.439672645,0.719393896,NA,226.3293471,0.777520099,0.988865675,NA,0.831871171
40239,762.285,277.034101,NA,1.488413974,0.740681705,NA,226.3490359,NA,0.983526019,0.870206445,0.817043949
40242,755.512,282.0370656,182.0451326,1.549270017,0.763789615,NA,226.3574734,0.805548883,0.988042918,NA,0.802580586
40251,755.91,285.2356657,NA,1.582745822,0.775120534,NA,226.3827841,NA,0.988045559,NA,0.793669275
40253,769.301,290.2107803,177.4861125,1.635118242,0.791185252,NA,226.3884083,0.730597503,0.984638341,NA,0.780082697
40276,750.386,281.7426336,182.7189954,1.541944957,0.761187749,40803,226.4530766,0.761850717,0.987084283,NA,0.803758642
NA,742.57,261.4182115,NA,1.323492622,0.655060352,40759,226.4980524,0.770136473,0.988542408,0.9182351,0.866420327
40295,754.222,284.6557928,181.1419943,1.571451136,0.771396754,40968,226.5064844,0.805255795,0.983572544,0.890148843,0.795720622
40297,752.095,279.9816048,NA,1.522356285,0.753998225,NA,226.5121055,0.829258756,0.989611984,0.895235254,0.809024956
NA,744.994,266.9100245,192.8651008,1.383920799,0.691282393,NA,226.5289681,NA,0.987383017,0.912518522,0.848709105
NA,739.706,NA,185.2207396,1.499873797,0.745305816,40698,226.5373989,0.734532466,0.990368077,0.925680855,0.815446696
40311,762.303,290.1587642,NA,1.631245451,0.790060771,NA,226.5514495,0.772907679,0.985936506,NA,0.780784445
40313,746.912,NA,NA,1.459371204,0.728329923,NA,226.5570696,NA,0.989834753,NA,0.826978817
40318,756.566,NA,183.9231186,1.524572125,0.754828902,NA,226.571119,0.706453365,0.986831799,NA,0.808016543
NA,747.433,278.4560902,184.6588803,1.507948547,0.748484221,40744,226.5739288,0.778569498,0.989569016,0.906932738,0.8136792
40337,767.18,NA,NA,1.640771228,0.792809525,40897,226.6244989,NA,0.986307064,NA,0.778653727
40342,752.7,283.1664923,NA,1.555906722,0.766107838,NA,226.6385442,NA,0.989550628,NA,0.800372044
40344,760.586,282.7320891,NA,1.549202376,0.763765798,NA,226.6441621,0.70151278,0.985345838,0.876379409,0.801621644
40347,746.003,NA,194.0523955,1.371291725,0.684258613,41013,226.6525886,0.751144953,0.983761246,NA,0.851749368
NA,765.007,290.3844652,177.6988744,1.634137899,0.790901512,NA,226.6666321,0.727849928,0.986915156,NA,0.780574236
40362,760.534,277.919317,NA,1.494676381,0.743225365,NA,226.6947165,0.732217042,0.984823346,NA,0.815685354
40364,764.547,288.7231377,NA,1.613561235,0.784801537,40880,226.700333,0.716894004,0.987377691,0.867752122,0.785182424
NA,778.838,292.8089157,NA,1.655300402,0.796893395,41144,226.7059493,0.668898205,0.981090803,0.836240725,0.774245377
NA,757.076,285.5902338,180.6802637,1.580638793,0.774433263,NA,226.7143736,0.782254001,0.987403385,NA,0.79384498
NA,760.408,285.0396727,181.0066063,1.574747345,0.772493638,NA,226.7312211,0.756086142,0.988202756,NA,0.795437417
NA,779.239,280.7713794,183.6692232,1.528679517,0.756356757,NA,226.7424521,0.774493632,0.985310266,NA,0.807569677
NA,745.966,274.7577876,187.5689205,1.464836428,0.730726736,NA,226.8014057,0.707468698,0.989420063,0.912332534,0.825459426
NA,749.2,283.3215557,NA,1.554919031,0.765765156,NA,226.8182467,0.688934356,0.989445846,NA,0.800568267
40414,749.182,284.2051761,181.727867,1.56390531,0.768853558,NA,226.8406995,0.749351035,0.989084679,NA,0.798158227
NA,758.547,287.0486371,179.8332176,1.596193634,0.779429131,40903,226.8575377,NA,0.988191575,NA,0.79031045
40422,746.151,280.9801432,183.6846474,1.529687686,0.756729424,NA,226.8631501,NA,0.991707556,0.912376753,0.807399226
NA,767.967,297.9687098,NA,1.71286286,0.811884634,40986,226.9080446,NA,0.986629581,NA,0.761516351
40441,760.734,276.5748288,187.6580195,1.473823658,0.734593729,NA,226.9164613,0.691973376,0.988173488,NA,0.820452325
NA,738.262,NA,192.0585214,1.402626258,0.701216605,40834,226.9164613,0.826152683,0.990375667,0.932418153,0.842345881
40448,764.621,NA,NA,1.571837092,0.771525626,NA,226.9360992,0.696418733,0.987018058,NA,0.794242752
NA,763.262,NA,182.0710321,1.562348639,0.76832326,NA,226.9529302,0.772937445,0.988732739,0.872617769,0.797842169
NA,749.435,NA,NA,1.442522852,0.720716504,NA,226.9725649,0.762839367,0.982134621,NA,0.830543371
40462,751.445,278.9242577,NA,1.507558864,0.748332313,NA,226.9753697,0.785975136,0.989436103,NA,0.813752707
40473,758.799,NA,187.7241369,1.466467606,0.731435405,NA,227.0062204,NA,0.987724522,NA,0.824603488
40473,759.236,279.3529456,185.1179985,1.509053403,0.748914115,NA,227.0062204,0.772975554,0.989293833,0.882310964,0.812614379
40476,761.131,NA,NA,1.572443648,0.771727924,41221,227.0146335,0.706338126,0.981926688,0.877988101,0.794955099
NA,750.595,279.4193024,185.4880939,1.506400204,0.747879758,NA,227.0146335,0.714215133,0.989391347,0.902809493,0.812451508
NA,743.365,NA,NA,1.313245114,0.648197253,NA,227.0230463,0.766125369,0.988136214,0.920524646,0.871692779
40485,764.309,288.2349682,180.6038738,1.595951195,0.779352626,NA,227.0398709,0.701002545,0.98314675,NA,0.787690239
40494,760.31,286.9312509,NA,1.592225101,0.778171454,NA,227.0651055,NA,0.988092333,NA,0.79135718
